url_a	url_b	pref	group
https://www.zhihu.com/list?page=4028	https://blog.csdn.net/	tie	head
https://www.bendibao.com/u/1664	https://www.gov.cn/video/4700	b	head
https://www.bendibao.com/item/780	https://shop.taobao.com/article/2453.html	tie	tail
https://edu.example.edu.com/list?page=735	https://www.zhihu.com/u/3833	tie	tail
https://www.example.com/news/2331	https://spam.example.org/	a	head
https://edu.example.edu.com/user/950/posts	https://blog.csdn.net/item/2223	b	head
https://baike.baidu.com/u/4965	https://shop.taobao.com/user/957/posts	a	tail
https://www.hknews.cn/news/1815	https://edu.example.edu.com/video/1110	b	head
https://baike.baidu.com/u/1767	https://www.example.com/user/2966/posts	a	tail
https://www.gov.cn/	https://www.ucla.edu/list?page=1918	b	head
https://shop.taobao.com/video/336	https://www.example.com/video/492	a	head
https://www.bendibao.com/list?page=2826	https://edu.example.edu.com/u/2209	a	tail
https://blog.csdn.net/news/219	https://www.bendibao.com/article/4114.html	b	tail
https://www.moe.edu.cn/forum/thread-356	https://news.sina.com.cn/news/902	a	tail
https://music.163.com/list?page=1949	https://www.example.com/video/2989	tie	tail
https://blog.csdn.net/user/4434/posts	https://baike.baidu.com/user/3837/posts	b	head
https://music.163.com/	https://www.gov.cn/video/173	b	head
https://www.example.com/user/1238/posts	https://www.bendibao.com/list?page=1057	b	head
https://news.sina.com.cn/news/3372	https://tieba.baidu.com/u/4790	a	head
https://www.example.com/list?page=2404	https://spam.example.org/forum/thread-1159	a	tail
https://edu.example.edu.com/list?page=1882	https://www.moe.edu.cn/user/2683/posts	b	head
https://baike.baidu.com/u/968	https://blog.csdn.net/article/401.html	a	tail
https://www.zhihu.com/user/953/posts	https://www.smallsite.net/user/4034/posts	a	head
https://www.zhihu.com/article/3734.html	https://edu.example.edu.com/item/2707	a	tail
https://news.sina.com.cn/forum/thread-4500	https://music.163.com/u/296	a	head
https://www.gov.cn/item/3253	https://www.moe.edu.cn/forum/thread-506	a	head
https://shop.taobao.com/	https://baike.baidu.com/list?page=3010	b	head
https://www.gov.cn/user/403/posts	https://www.ucla.edu/video/724	a	head
https://tieba.baidu.com/forum/thread-263	https://edu.example.edu.com/item/1299	b	tail
https://www.moe.edu.cn/	https://edu.example.edu.com/item/4960	a	head
https://www.moe.edu.cn/u/1042	https://www.smallsite.net/video/250	a	tail
https://www.zhihu.com/video/2356	https://www.zhihu.com/user/2026/posts	a	tail
https://blog.csdn.net/news/3847	https://www.smallsite.net/u/732	a	tail
https://edu.example.edu.com/news/4032	https://edu.example.edu.com/news/3476	b	head
https://blog.csdn.net/	https://edu.example.edu.com/list?page=2845	a	head
https://www.smallsite.net/item/2432	https://news.sina.com.cn/news/340	b	head
https://www.moe.edu.cn/list?page=4932	https://www.bendibao.com/	a	head
https://blog.csdn.net/video/3829	https://www.example.com/item/476	a	tail
https://www.smallsite.net/article/288.html	https://www.hknews.cn/u/812	tie	tail
https://music.163.com/list?page=1949	https://shop.taobao.com/list?page=3042	tie	tail
https://www.zhihu.com/news/3000	https://www.gov.cn/news/1276	a	head
https://music.163.com/video/2624	https://www.smallsite.net/	a	head
https://www.moe.edu.cn/list?page=395	https://www.moe.edu.cn/user/141/posts	tie	tail
https://news.sina.com.cn/u/4052	https://edu.example.edu.com/	a	head
https://shop.taobao.com/user/576/posts	https://news.sina.com.cn/user/4995/posts	b	head
https://edu.example.edu.com/	https://www.hknews.cn/forum/thread-3830	tie	tail
https://shop.taobao.com/	https://blog.csdn.net/news/3917	a	tail
https://www.gov.cn/u/77	https://www.ucla.edu/	a	head
https://www.gov.cn/video/293	https://www.gov.cn/user/1909/posts	a	head
https://tieba.baidu.com/video/2985	https://www.gov.cn/video/2571	b	tail
https://www.smallsite.net/user/589/posts	https://www.smallsite.net/video/3940	b	tail
https://baike.baidu.com/user/4148/posts	https://www.zhihu.com/u/225	a	head
https://shop.taobao.com/item/761	https://www.moe.edu.cn/item/3008	b	tail
https://spam.example.org/forum/thread-4456	https://www.smallsite.net/item/1164	b	head
https://www.bendibao.com/article/3702.html	https://www.bendibao.com/list?page=4647	a	head
https://www.bendibao.com/user/3440/posts	https://news.sina.com.cn/user/3883/posts	b	head
https://www.hknews.cn/user/2326/posts	https://www.bendibao.com/list?page=1812	a	tail
https://www.bendibao.com/	https://www.ucla.edu/user/4878/posts	tie	tail
https://edu.example.edu.com/news/1638	https://news.sina.com.cn/news/2458	b	tail
https://edu.example.edu.com/item/2352	https://news.sina.com.cn/list?page=4236	b	head
https://shop.taobao.com/forum/thread-4903	https://www.ucla.edu/u/1424	a	tail
https://edu.example.edu.com/article/4875.html	https://www.moe.edu.cn/user/3501/posts	b	head
https://www.smallsite.net/list?page=467	https://www.gov.cn/	b	tail
https://www.smallsite.net/list?page=3803	https://news.sina.com.cn/u/1358	b	tail
https://www.smallsite.net/user/3221/posts	https://baike.baidu.com/	b	head
https://www.example.com/article/1149.html	https://www.moe.edu.cn/list?page=1139	b	tail
https://shop.taobao.com/article/577.html	https://news.sina.com.cn/forum/thread-4951	a	tail
https://blog.csdn.net/video/3518	https://www.smallsite.net/video/4935	a	head
https://blog.csdn.net/user/1017/posts	https://www.zhihu.com/list?page=1457	b	head
https://www.bendibao.com/u/1066	https://shop.taobao.com/item/2794	a	tail
https://baike.baidu.com/news/4428	https://www.hknews.cn/	a	head
https://music.163.com/news/1790	https://blog.csdn.net/article/3801.html	b	head
https://www.bendibao.com/list?page=4997	https://www.example.com/video/1668	a	head
https://music.163.com/news/0	https://www.gov.cn/	b	head
https://www.hknews.cn/list?page=3897	https://baike.baidu.com/	b	tail
https://www.gov.cn/forum/thread-3514	https://edu.example.edu.com/video/51	b	tail
https://news.sina.com.cn/	https://music.163.com/u/1939	a	head
https://edu.example.edu.com/user/3061/posts	https://shop.taobao.com/forum/thread-4831	b	head
https://news.sina.com.cn/u/3549	https://news.sina.com.cn/article/2275.html	b	tail
https://music.163.com/item/4381	https://www.moe.edu.cn/	b	tail
https://baike.baidu.com/u/965	https://tieba.baidu.com/user/4533/posts	a	head
https://www.ucla.edu/video/1445	https://www.example.com/u/4270	a	tail
https://www.ucla.edu/list?page=2596	https://www.hknews.cn/user/986/posts	a	tail
https://news.sina.com.cn/item/2192	https://spam.example.org/news/2882	a	tail
https://edu.example.edu.com/user/1585/posts	https://www.zhihu.com/	b	head
https://www.bendibao.com/forum/thread-966	https://news.sina.com.cn/user/271/posts	tie	tail
https://www.smallsite.net/forum/thread-4803	https://www.moe.edu.cn/user/2791/posts	b	head
https://music.163.com/	https://www.smallsite.net/u/2055	a	tail
https://www.hknews.cn/list?page=1503	https://www.smallsite.net/u/594	a	head
https://www.zhihu.com/user/4563/posts	https://www.hknews.cn/list?page=2933	tie	tail
https://www.bendibao.com/video/1847	https://baike.baidu.com/forum/thread-4944	b	head
https://www.gov.cn/article/2980.html	https://www.smallsite.net/list?page=4715	a	head
https://www.moe.edu.cn/item/2263	https://tieba.baidu.com/forum/thread-2822	a	tail
https://www.hknews.cn/video/4697	https://www.hknews.cn/	tie	tail
https://edu.example.edu.com/list?page=1039	https://tieba.baidu.com/	b	tail
https://www.moe.edu.cn/	https://news.sina.com.cn/news/3249	b	tail
https://www.zhihu.com/news/4347	https://www.zhihu.com/article/893.html	b	head
https://tieba.baidu.com/forum/thread-1573	https://edu.example.edu.com/news/2098	b	tail
https://www.example.com/article/171.html	https://www.moe.edu.cn/list?page=3238	b	tail
https://www.zhihu.com/article/3066.html	https://music.163.com/	a	head
https://www.gov.cn/list?page=3485	https://music.163.com/u/1579	a	tail
https://baike.baidu.com/item/305	https://shop.taobao.com/article/4352.html	a	tail
https://www.bendibao.com/video/4513	https://blog.csdn.net/video/132	a	tail
https://tieba.baidu.com/video/3500	https://www.bendibao.com/	a	tail
https://news.sina.com.cn/article/1176.html	https://www.example.com/u/4854	a	head
https://www.example.com/forum/thread-3113	https://www.example.com/user/4921/posts	a	tail
https://www.zhihu.com/item/4863	https://baike.baidu.com/item/2706	b	head
https://www.hknews.cn/user/3335/posts	https://www.smallsite.net/article/375.html	b	tail
https://tieba.baidu.com/list?page=2338	https://news.sina.com.cn/video/939	b	head
https://baike.baidu.com/item/1101	https://music.163.com/article/1431.html	a	tail
https://www.gov.cn/u/4648	https://edu.example.edu.com/user/4809/posts	a	tail
https://baike.baidu.com/user/3195/posts	https://news.sina.com.cn/item/4833	b	tail
https://edu.example.edu.com/item/4762	https://tieba.baidu.com/item/3885	b	head
https://www.moe.edu.cn/item/2459	https://www.example.com/user/4278/posts	a	tail
https://edu.example.edu.com/user/3509/posts	https://spam.example.org/user/3423/posts	b	head
https://edu.example.edu.com/item/1893	https://tieba.baidu.com/u/995	tie	head
https://baike.baidu.com/video/3507	https://music.163.com/video/92	a	head
https://news.sina.com.cn/article/4768.html	https://www.smallsite.net/forum/thread-4803	a	tail
https://music.163.com/	https://www.hknews.cn/item/2916	tie	head
https://edu.example.edu.com/user/4819/posts	https://www.smallsite.net/list?page=2829	b	head
https://www.example.com/	https://www.hknews.cn/list?page=3033	a	head
https://www.ucla.edu/	https://spam.example.org/video/1189	a	head
https://www.example.com/u/740	https://baike.baidu.com/item/1196	b	head
https://tieba.baidu.com/user/4091/posts	https://shop.taobao.com/u/2833	a	tail
https://www.smallsite.net/	https://baike.baidu.com/article/4736.html	b	tail
https://www.moe.edu.cn/u/4659	https://edu.example.edu.com/	a	tail
https://www.bendibao.com/list?page=1724	https://www.moe.edu.cn/item/4263	b	tail
https://shop.taobao.com/user/738/posts	https://www.example.com/item/3553	b	tail
https://spam.example.org/news/694	https://news.sina.com.cn/user/2539/posts	b	head
https://www.bendibao.com/user/3810/posts	https://www.hknews.cn/article/2993.html	b	head
https://www.ucla.edu/item/2627	https://www.smallsite.net/video/2277	a	tail
https://www.zhihu.com/u/2871	https://blog.csdn.net/	b	head
https://www.ucla.edu/article/4253.html	https://www.smallsite.net/news/4106	a	tail
https://baike.baidu.com/	https://spam.example.org/video/3243	a	tail
https://music.163.com/item/2842	https://blog.csdn.net/user/2831/posts	a	tail
https://tieba.baidu.com/news/2607	https://www.smallsite.net/forum/thread-555	a	head
https://www.moe.edu.cn/article/3107.html	https://tieba.baidu.com/article/1656.html	a	head
https://blog.csdn.net/u/1506	https://blog.csdn.net/video/3429	b	head
https://www.hknews.cn/list?page=960	https://baike.baidu.com/	b	head
https://shop.taobao.com/video/1392	https://blog.csdn.net/news/1037	tie	head
https://www.example.com/u/267	https://www.zhihu.com/	b	tail
https://music.163.com/user/69/posts	https://www.smallsite.net/u/750	a	tail
https://www.hknews.cn/article/4564.html	https://music.163.com/forum/thread-3567	tie	tail
https://www.gov.cn/forum/thread-708	https://www.bendibao.com/list?page=3349	a	head
https://www.example.com/news/3477	https://spam.example.org/forum/thread-2524	a	head
https://www.example.com/news/4212	https://www.example.com/list?page=2929	a	head
https://shop.taobao.com/article/3200.html	https://music.163.com/news/2351	a	head
https://blog.csdn.net/u/1015	https://edu.example.edu.com/	tie	head
https://music.163.com/user/1184/posts	https://news.sina.com.cn/video/1443	b	tail
https://www.hknews.cn/item/3623	https://www.zhihu.com/	b	tail
https://www.example.com/article/359.html	https://tieba.baidu.com/item/3227	tie	tail
https://blog.csdn.net/u/4502	https://www.gov.cn/	b	head
https://www.example.com/user/4975/posts	https://www.moe.edu.cn/item/3400	b	head
https://blog.csdn.net/news/52	https://www.zhihu.com/user/1731/posts	a	tail
https://www.bendibao.com/item/4142	https://www.hknews.cn/item/4998	tie	head
https://www.gov.cn/list?page=4287	https://edu.example.edu.com/video/4001	a	head
https://www.moe.edu.cn/user/141/posts	https://baike.baidu.com/u/1767	tie	head
https://www.bendibao.com/news/1009	https://edu.example.edu.com/user/1262/posts	tie	tail
https://edu.example.edu.com/item/2090	https://shop.taobao.com/forum/thread-987	tie	head
https://blog.csdn.net/user/867/posts	https://blog.csdn.net/u/3255	a	tail
https://baike.baidu.com/u/2097	https://www.gov.cn/article/3566.html	b	head
https://tieba.baidu.com/	https://www.gov.cn/list?page=1324	b	tail
https://spam.example.org/	https://edu.example.edu.com/forum/thread-275	a	head
https://www.ucla.edu/u/4190	https://baike.baidu.com/user/4118/posts	b	head
https://spam.example.org/item/4735	https://www.example.com/user/610/posts	a	tail
https://music.163.com/video/2723	https://www.ucla.edu/user/4657/posts	a	tail
https://shop.taobao.com/list?page=1966	https://edu.example.edu.com/item/2799	a	head
https://www.ucla.edu/item/355	https://baike.baidu.com/	b	tail
https://www.gov.cn/news/2944	https://www.smallsite.net/	a	tail
https://baike.baidu.com/article/1996.html	https://www.smallsite.net/u/1451	a	head
https://tieba.baidu.com/article/4646.html	https://www.moe.edu.cn/video/2004	b	head
https://news.sina.com.cn/video/1443	https://baike.baidu.com/news/3169	b	head
https://blog.csdn.net/u/212	https://www.ucla.edu/forum/thread-2253	b	head
https://music.163.com/item/413	https://spam.example.org/user/1696/posts	a	head
https://news.sina.com.cn/list?page=3742	https://www.zhihu.com/news/1000	tie	head
https://www.ucla.edu/article/1317.html	https://edu.example.edu.com/news/3651	a	tail
https://tieba.baidu.com/news/2760	https://news.sina.com.cn/user/4995/posts	b	tail
https://www.bendibao.com/news/3294	https://spam.example.org/video/3470	a	head
https://spam.example.org/video/1748	https://music.163.com/u/4583	a	tail
https://www.moe.edu.cn/list?page=3594	https://www.zhihu.com/	a	tail
https://www.smallsite.net/item/871	https://www.example.com/list?page=3678	tie	head
https://baike.baidu.com/forum/thread-60	https://www.example.com/user/2000/posts	a	head
https://www.example.com/user/3994/posts	https://news.sina.com.cn/video/4205	b	head
https://www.gov.cn/u/4194	https://baike.baidu.com/user/2160/posts	a	tail
https://shop.taobao.com/video/3571	https://baike.baidu.com/	b	tail
https://www.zhihu.com/item/1016	https://www.smallsite.net/video/2600	a	tail
https://tieba.baidu.com/forum/thread-4127	https://www.ucla.edu/	tie	tail
https://blog.csdn.net/article/3146.html	https://www.example.com/u/2694	a	tail
https://www.smallsite.net/forum/thread-2118	https://www.ucla.edu/list?page=2907	b	head
https://www.ucla.edu/	https://music.163.com/	tie	head
https://music.163.com/item/4591	https://spam.example.org/	a	tail
https://www.smallsite.net/video/1810	https://www.smallsite.net/item/463	tie	tail
https://blog.csdn.net/item/4323	https://tieba.baidu.com/news/2760	a	head
https://www.smallsite.net/list?page=1144	https://www.gov.cn/video/4700	b	tail
https://blog.csdn.net/video/3680	https://news.sina.com.cn/article/2275.html	b	head
https://www.gov.cn/item/3058	https://www.gov.cn/list?page=2028	a	head
https://tieba.baidu.com/forum/thread-1051	https://www.bendibao.com/user/764/posts	a	tail
https://edu.example.edu.com/u/1344	https://www.example.com/news/4498	tie	tail
https://www.bendibao.com/	https://baike.baidu.com/item/4422	b	tail
https://music.163.com/news/4088	https://www.hknews.cn/	a	tail
https://www.hknews.cn/article/2772.html	https://www.example.com/news/1147	a	head
https://tieba.baidu.com/article/95.html	https://www.bendibao.com/news/3038	b	tail
https://www.zhihu.com/user/3536/posts	https://www.hknews.cn/	tie	head
https://www.zhihu.com/item/3577	https://www.example.com/article/171.html	a	head
https://www.bendibao.com/user/2874/posts	https://tieba.baidu.com/article/1656.html	b	tail
https://music.163.com/video/1249	https://www.moe.edu.cn/u/3728	b	head
https://blog.csdn.net/news/4719	https://www.hknews.cn/item/2428	b	tail
https://www.bendibao.com/user/1769/posts	https://www.example.com/u/2633	a	head
https://edu.example.edu.com/list?page=938	https://spam.example.org/forum/thread-4376	a	head
https://music.163.com/user/4188/posts	https://news.sina.com.cn/	a	head
https://www.gov.cn/list?page=4531	https://www.example.com/user/4940/posts	a	head
https://www.moe.edu.cn/video/91	https://news.sina.com.cn/user/1958/posts	a	head
https://blog.csdn.net/	https://blog.csdn.net/item/1433	tie	head
https://baike.baidu.com/user/410/posts	https://www.moe.edu.cn/video/2191	b	head
https://www.gov.cn/list?page=264	https://spam.example.org/video/1313	a	head
https://www.moe.edu.cn/u/2398	https://www.smallsite.net/user/589/posts	a	head
https://www.zhihu.com/forum/thread-2925	https://edu.example.edu.com/	a	head
https://www.gov.cn/list?page=3347	https://www.hknews.cn/	a	head
https://www.gov.cn/article/4493.html	https://www.example.com/article/4884.html	b	head
https://www.gov.cn/list?page=4876	https://www.ucla.edu/list?page=3077	a	head
https://edu.example.edu.com/item/848	https://music.163.com/article/4752.html	tie	tail
https://blog.csdn.net/list?page=814	https://baike.baidu.com/item/1785	b	head
https://news.sina.com.cn/user/3608/posts	https://music.163.com/video/92	a	tail
https://www.moe.edu.cn/item/2562	https://www.gov.cn/list?page=3446	a	tail
https://shop.taobao.com/forum/thread-3263	https://www.bendibao.com/video/160	a	tail
https://www.gov.cn/news/2299	https://www.example.com/forum/thread-3168	a	tail
https://www.example.com/article/4239.html	https://baike.baidu.com/u/317	b	tail
https://tieba.baidu.com/u/2469	https://tieba.baidu.com/forum/thread-2868	b	head
https://www.moe.edu.cn/list?page=2950	https://edu.example.edu.com/news/4042	a	tail
https://shop.taobao.com/item/3559	https://www.hknews.cn/news/2318	a	head
https://www.moe.edu.cn/user/4822/posts	https://tieba.baidu.com/u/4494	a	head
https://www.ucla.edu/list?page=1874	https://www.moe.edu.cn/u/4378	b	head
https://edu.example.edu.com/u/2656	https://news.sina.com.cn/u/1602	b	tail
https://www.moe.edu.cn/forum/thread-356	https://www.moe.edu.cn/article/3403.html	tie	tail
https://music.163.com/forum/thread-2789	https://music.163.com/news/2776	b	head
https://www.hknews.cn/list?page=4948	https://blog.csdn.net/user/1017/posts	tie	head
https://spam.example.org/forum/thread-4250	https://www.hknews.cn/video/2286	b	tail
https://tieba.baidu.com/u/3178	https://www.bendibao.com/news/4013	b	tail
https://www.gov.cn/news/3322	https://baike.baidu.com/video/1336	a	head
https://www.smallsite.net/user/3775/posts	https://tieba.baidu.com/	b	tail
https://spam.example.org/news/1113	https://news.sina.com.cn/news/3366	b	tail
https://www.ucla.edu/list?page=3295	https://www.example.com/u/2081	a	tail
https://edu.example.edu.com/item/4731	https://blog.csdn.net/news/3240	a	tail
https://baike.baidu.com/item/2786	https://edu.example.edu.com/forum/thread-275	a	head
https://music.163.com/news/427	https://www.moe.edu.cn/news/1151	b	tail
https://www.bendibao.com/news/2622	https://www.smallsite.net/u/2859	a	head
https://www.example.com/article/4673.html	https://music.163.com/item/4381	tie	tail
https://tieba.baidu.com/news/3909	https://shop.taobao.com/user/3276/posts	a	head
https://music.163.com/u/4213	https://www.bendibao.com/forum/thread-4784	tie	tail
https://www.gov.cn/	https://www.bendibao.com/user/4522/posts	a	head
https://baike.baidu.com/news/4184	https://tieba.baidu.com/u/485	a	head
https://www.smallsite.net/list?page=122	https://www.bendibao.com/article/3817.html	b	head
https://www.gov.cn/article/2513.html	https://www.smallsite.net/user/3330/posts	a	tail
https://spam.example.org/news/268	https://www.ucla.edu/	b	tail
https://shop.taobao.com/	https://shop.taobao.com/	tie	tail
https://blog.csdn.net/u/4140	https://baike.baidu.com/u/4421	b	head
https://www.gov.cn/item/3236	https://music.163.com/news/3758	a	tail
https://news.sina.com.cn/user/4649/posts	https://baike.baidu.com/item/3063	b	tail
https://news.sina.com.cn/forum/thread-1634	https://edu.example.edu.com/item/848	a	tail
https://spam.example.org/user/4845/posts	https://www.example.com/video/4864	a	head
https://www.gov.cn/	https://www.hknews.cn/user/2274/posts	a	tail
https://www.example.com/video/510	https://spam.example.org/u/2611	a	head
https://www.example.com/article/11.html	https://www.bendibao.com/news/4937	b	head
https://baike.baidu.com/news/611	https://spam.example.org/list?page=766	a	head
https://tieba.baidu.com/	https://www.moe.edu.cn/u/4162	b	head
https://www.ucla.edu/item/4399	https://www.zhihu.com/news/3466	a	tail
https://www.bendibao.com/item/3590	https://shop.taobao.com/u/2089	a	head
https://www.moe.edu.cn/item/2730	https://www.hknews.cn/u/3104	a	tail
https://www.smallsite.net/u/2810	https://www.ucla.edu/article/1242.html	b	head
https://music.163.com/article/3987.html	https://baike.baidu.com/	b	head
https://baike.baidu.com/forum/thread-314	https://www.gov.cn/news/3218	b	tail
https://www.smallsite.net/	https://www.hknews.cn/user/792/posts	a	tail
https://edu.example.edu.com/list?page=487	https://www.example.com/forum/thread-3591	tie	head
https://edu.example.edu.com/user/134/posts	https://edu.example.edu.com/list?page=653	b	head
https://tieba.baidu.com/user/164/posts	https://www.smallsite.net/list?page=3797	a	head
https://edu.example.edu.com/item/2899	https://blog.csdn.net/list?page=3017	tie	head
https://www.zhihu.com/u/4419	https://shop.taobao.com/list?page=941	a	tail
https://www.smallsite.net/user/2777/posts	https://shop.taobao.com/user/1718/posts	tie	head
https://www.example.com/forum/thread-3619	https://www.example.com/article/11.html	b	tail
https://music.163.com/	https://spam.example.org/forum/thread-660	a	head
https://www.gov.cn/user/4351/posts	https://www.smallsite.net/video/652	a	tail
https://www.hknews.cn/	https://www.bendibao.com/u/2137	a	tail
https://edu.example.edu.com/u/2369	https://www.example.com/item/3450	b	head
https://www.ucla.edu/video/2523	https://www.ucla.edu/	tie	head
https://www.smallsite.net/item/4038	https://tieba.baidu.com/u/2290	b	head
https://spam.example.org/article/891.html	https://baike.baidu.com/list?page=3853	b	head
https://spam.example.org/user/420/posts	https://news.sina.com.cn/video/127	b	tail
https://www.moe.edu.cn/article/4914.html	https://www.bendibao.com/video/808	a	tail
https://www.hknews.cn/list?page=2649	https://news.sina.com.cn/article/2011.html	b	head
https://music.163.com/news/4440	https://shop.taobao.com/video/1853	b	head
https://www.zhihu.com/u/4983	https://www.moe.edu.cn/item/2459	b	head
https://www.ucla.edu/u/448	https://www.moe.edu.cn/news/1637	b	tail
https://music.163.com/forum/thread-299	https://edu.example.edu.com/forum/thread-3822	b	tail
https://www.moe.edu.cn/user/434/posts	https://www.example.com/list?page=2213	a	head
https://www.gov.cn/user/2828/posts	https://www.zhihu.com/u/1878	b	tail
https://baike.baidu.com/list?page=1837	https://www.ucla.edu/list?page=1968	a	tail
https://tieba.baidu.com/news/3809	https://www.ucla.edu/forum/thread-1076	a	head
https://www.hknews.cn/	https://www.example.com/article/4673.html	b	tail
https://spam.example.org/forum/thread-2576	https://blog.csdn.net/	b	tail
https://music.163.com/user/4637/posts	https://www.ucla.edu/	b	head
https://baike.baidu.com/forum/thread-1177	https://news.sina.com.cn/u/1602	a	tail
https://www.smallsite.net/article/481.html	https://www.zhihu.com/list?page=1525	a	head
https://www.gov.cn/forum/thread-4339	https://www.bendibao.com/list?page=2577	a	head
https://tieba.baidu.com/	https://www.example.com/forum/thread-3364	a	head
https://shop.taobao.com/list?page=2284	https://blog.csdn.net/user/4569/posts	tie	head
https://www.smallsite.net/item/1489	https://tieba.baidu.com/user/3647/posts	a	tail
https://www.bendibao.com/	https://www.smallsite.net/	a	tail
https://www.hknews.cn/news/2708	https://www.gov.cn/user/1772/posts	b	head
https://music.163.com/video/1904	https://www.smallsite.net/forum/thread-4632	a	tail
https://baike.baidu.com/news/2031	https://news.sina.com.cn/u/3233	a	tail
https://baike.baidu.com/forum/thread-3028	https://tieba.baidu.com/forum/thread-2225	a	tail
https://www.ucla.edu/user/4623/posts	https://music.163.com/news/2572	b	head
https://www.gov.cn/forum/thread-2043	https://music.163.com/article/2439.html	a	head
https://spam.example.org/user/330/posts	https://baike.baidu.com/forum/thread-3014	b	head
https://blog.csdn.net/article/1024.html	https://www.smallsite.net/forum/thread-4632	b	head
https://edu.example.edu.com/u/2283	https://www.hknews.cn/list?page=3897	b	tail
https://edu.example.edu.com/	https://baike.baidu.com/u/1552	b	head
https://shop.taobao.com/list?page=3087	https://www.smallsite.net/article/20.html	a	head
https://shop.taobao.com/news/1900	https://www.example.com/	b	tail
https://baike.baidu.com/news/4428	https://www.example.com/news/1147	a	tail
https://baike.baidu.com/list?page=517	https://shop.taobao.com/user/957/posts	a	head
https://www.smallsite.net/u/2503	https://www.ucla.edu/item/967	a	tail
https://tieba.baidu.com/	https://shop.taobao.com/user/540/posts	a	tail
https://www.ucla.edu/article/3345.html	https://edu.example.edu.com/forum/thread-3665	a	head
https://www.zhihu.com/item/656	https://news.sina.com.cn/video/3752	tie	head
https://edu.example.edu.com/	https://www.gov.cn/	b	head
https://baike.baidu.com/list?page=4289	https://www.example.com/item/2637	a	head
https://baike.baidu.com/news/2764	https://blog.csdn.net/video/1199	a	head
https://www.moe.edu.cn/item/2691	https://music.163.com/video/2624	a	head
https://edu.example.edu.com/news/3250	https://tieba.baidu.com/	b	tail
https://baike.baidu.com/	https://blog.csdn.net/news/1465	a	head
https://www.bendibao.com/item/240	https://blog.csdn.net/video/4666	tie	tail
https://tieba.baidu.com/u/2515	https://shop.taobao.com/forum/thread-3558	tie	head
https://www.moe.edu.cn/item/3400	https://news.sina.com.cn/list?page=4468	a	head
https://www.bendibao.com/video/4513	https://tieba.baidu.com/u/2685	a	head
https://www.example.com/news/4498	https://tieba.baidu.com/forum/thread-2704	b	head
https://www.moe.edu.cn/article/269.html	https://tieba.baidu.com/u/2746	a	head
https://www.hknews.cn/	https://www.ucla.edu/list?page=3092	tie	head
https://www.example.com/user/2687/posts	https://shop.taobao.com/list?page=3999	b	tail
https://www.moe.edu.cn/u/2398	https://www.zhihu.com/user/1295/posts	a	head
https://www.example.com/video/3937	https://www.zhihu.com/item/3533	b	head
https://www.ucla.edu/item/967	https://www.hknews.cn/	a	head
https://www.hknews.cn/video/4709	https://www.ucla.edu/video/795	b	tail
https://baike.baidu.com/item/4811	https://baike.baidu.com/forum/thread-2948	a	tail
https://spam.example.org/u/3199	https://spam.example.org/user/3134/posts	tie	tail
https://www.bendibao.com/news/4315	https://tieba.baidu.com/video/746	b	head
https://www.gov.cn/	https://www.example.com/u/3820	b	tail
https://www.gov.cn/item/4877	https://www.example.com/item/3120	a	head
https://edu.example.edu.com/news/4506	https://baike.baidu.com/list?page=662	b	head
https://www.gov.cn/user/1541/posts	https://www.moe.edu.cn/user/4020/posts	a	head
https://www.gov.cn/video/409	https://www.ucla.edu/article/1225.html	a	head
https://spam.example.org/article/4743.html	https://www.smallsite.net/article/3301.html	b	head
https://www.moe.edu.cn/u/2884	https://www.bendibao.com/article/4667.html	a	tail
https://news.sina.com.cn/item/3025	https://baike.baidu.com/	b	head
https://www.zhihu.com/video/4543	https://www.hknews.cn/list?page=3103	a	tail
https://www.zhihu.com/forum/thread-4302	https://music.163.com/news/5	a	head
https://www.moe.edu.cn/forum/thread-4537	https://www.bendibao.com/video/515	a	head
https://baike.baidu.com/forum/thread-2467	https://news.sina.com.cn/news/1889	a	tail
https://www.bendibao.com/item/1203	https://tieba.baidu.com/video/4755	tie	head
https://www.smallsite.net/article/2667.html	https://www.moe.edu.cn/forum/thread-2211	b	head
https://www.gov.cn/news/497	https://tieba.baidu.com/forum/thread-2800	a	tail
https://news.sina.com.cn/u/933	https://tieba.baidu.com/item/3348	b	tail
https://news.sina.com.cn/	https://www.zhihu.com/news/2965	tie	head
https://www.zhihu.com/news/4347	https://www.smallsite.net/	a	head
https://www.bendibao.com/video/3196	https://www.example.com/user/3359/posts	a	tail
https://www.ucla.edu/news/2377	https://edu.example.edu.com/forum/thread-597	a	tail
https://www.moe.edu.cn/forum/thread-2414	https://shop.taobao.com/u/1973	a	head
https://tieba.baidu.com/forum/thread-1396	https://spam.example.org/item/1239	a	tail
https://edu.example.edu.com/article/3683.html	https://www.ucla.edu/list?page=2974	tie	tail
https://www.smallsite.net/u/507	https://www.ucla.edu/list?page=2974	b	head
https://news.sina.com.cn/user/2539/posts	https://edu.example.edu.com/video/4930	a	head
https://baike.baidu.com/forum/thread-4264	https://tieba.baidu.com/	a	tail
https://blog.csdn.net/u/1133	https://shop.taobao.com/forum/thread-2631	a	head
https://news.sina.com.cn/news/4398	https://www.ucla.edu/item/2113	a	tail
https://www.moe.edu.cn/u/1597	https://www.smallsite.net/item/2964	a	head
