url	grade	group
https://www.moe.edu.cn/forum/thread-1017	3	all
https://news.sina.com.cn/list?page=727	2	all
https://www.bendibao.com/video/1833	1	all
https://tieba.baidu.com/forum/thread-3096	1	all
https://tieba.baidu.com/article/3349.html	2	all
https://spam.example.org/article/2309.html	1	all
https://www.ucla.edu/	2	all
https://tieba.baidu.com/forum/thread-4338	2	all
https://www.moe.edu.cn/news/2843	3	all
https://music.163.com/article/4565.html	2	all
https://www.gov.cn/forum/thread-2293	3	all
https://news.sina.com.cn/list?page=721	2	all
https://blog.csdn.net/video/2899	2	all
https://spam.example.org/	1	all
https://www.smallsite.net/article/3906.html	1	all
https://www.example.com/news/3366	1	all
https://www.smallsite.net/u/4316	0	all
https://www.hknews.cn/news/4277	2	all
https://tieba.baidu.com/item/1908	2	all
https://shop.taobao.com/article/1092.html	2	all
https://baike.baidu.com/	3	all
https://edu.example.edu.com/forum/thread-4957	1	all
https://www.zhihu.com/u/462	1	all
https://edu.example.edu.com/	1	all
https://www.gov.cn/item/863	3	all
https://www.example.com/forum/thread-4350	1	all
https://www.ucla.edu/forum/thread-4092	2	all
https://news.sina.com.cn/video/2886	2	all
https://blog.csdn.net/user/3769/posts	1	all
https://baike.baidu.com/video/336	3	all
https://www.example.com/list?page=3294	1	all
https://www.bendibao.com/	1	all
https://edu.example.edu.com/u/3058	1	all
https://edu.example.edu.com/list?page=3652	1	all
https://spam.example.org/user/1951/posts	0	all
https://spam.example.org/list?page=2871	1	all
https://shop.taobao.com/u/3327	1	all
https://shop.taobao.com/video/1610	2	all
https://music.163.com/	2	all
https://music.163.com/	2	all
https://www.moe.edu.cn/	3	all
https://www.zhihu.com/article/3274.html	2	all
https://www.zhihu.com/article/4634.html	2	all
https://tieba.baidu.com/list?page=1637	1	all
https://shop.taobao.com/u/3870	1	all
https://shop.taobao.com/u/3522	1	all
https://www.smallsite.net/forum/thread-1924	1	all
https://www.gov.cn/user/3946/posts	3	all
https://baike.baidu.com/	3	all
https://www.smallsite.net/list?page=1024	1	all
https://tieba.baidu.com/u/4990	1	all
https://www.example.com/video/1322	1	all
https://news.sina.com.cn/user/2054/posts	2	all
https://www.bendibao.com/	1	all
https://www.smallsite.net/article/1097.html	1	all
https://blog.csdn.net/u/268	1	all
https://baike.baidu.com/video/3180	3	all
https://www.moe.edu.cn/video/2495	3	all
https://www.hknews.cn/	2	all
https://music.163.com/user/2857/posts	1	all
https://music.163.com/news/687	2	all
https://www.moe.edu.cn/list?page=127	3	all
https://edu.example.edu.com/user/2818/posts	0	all
https://www.smallsite.net/	1	all
https://www.moe.edu.cn/user/2605/posts	3	all
https://www.bendibao.com/user/3248/posts	1	all
https://www.moe.edu.cn/list?page=829	3	all
https://tieba.baidu.com/	2	all
https://news.sina.com.cn/user/72/posts	2	all
https://tieba.baidu.com/item/3574	2	all
https://tieba.baidu.com/list?page=924	1	all
https://shop.taobao.com/news/369	2	all
https://music.163.com/u/2777	1	all
https://www.example.com/forum/thread-4790	1	all
https://news.sina.com.cn/forum/thread-1764	2	all
https://edu.example.edu.com/article/4306.html	1	all
https://spam.example.org/	1	all
https://news.sina.com.cn/item/4082	2	all
https://www.ucla.edu/news/3312	2	all
https://www.ucla.edu/article/2059.html	2	all
https://www.smallsite.net/news/2990	1	all
https://tieba.baidu.com/item/149	2	all
https://www.hknews.cn/forum/thread-3455	1	all
https://shop.taobao.com/news/3287	1	all
https://music.163.com/	2	all
https://shop.taobao.com/article/2522.html	1	all
https://news.sina.com.cn/forum/thread-1688	2	all
https://www.hknews.cn/user/2824/posts	1	all
https://edu.example.edu.com/	1	all
https://www.zhihu.com/article/590.html	2	all
https://spam.example.org/forum/thread-3812	1	all
https://www.moe.edu.cn/video/2209	3	all
https://www.gov.cn/list?page=2092	3	all
https://www.ucla.edu/news/3838	2	all
https://tieba.baidu.com/news/3334	2	all
https://edu.example.edu.com/user/3604/posts	1	all
https://www.gov.cn/user/3364/posts	3	all
https://blog.csdn.net/list?page=854	1	all
https://blog.csdn.net/	1	all
https://baike.baidu.com/item/2002	3	all
https://www.gov.cn/video/3715	3	all
https://www.smallsite.net/article/1372.html	1	all
https://www.ucla.edu/article/4529.html	2	all
https://www.ucla.edu/item/4687	2	all
https://www.moe.edu.cn/user/2229/posts	3	all
https://music.163.com/item/3724	1	all
https://spam.example.org/list?page=2517	1	all
https://www.zhihu.com/u/4075	1	all
https://www.zhihu.com/forum/thread-255	1	all
https://baike.baidu.com/	3	all
https://blog.csdn.net/	1	all
https://www.zhihu.com/u/939	1	all
https://tieba.baidu.com/news/1699	2	all
https://www.bendibao.com/user/4376/posts	1	all
https://edu.example.edu.com/video/593	1	all
https://spam.example.org/article/4404.html	1	all
https://shop.taobao.com/	2	all
https://spam.example.org/user/4550/posts	0	all
https://www.ucla.edu/article/2063.html	2	all
https://www.moe.edu.cn/user/886/posts	3	all
https://blog.csdn.net/item/491	2	all
